Link;Name;Price ($);Mileage (miles);VIN_n
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637433833&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2015 Nissan Altima 3.5 SL;18,995;84,662;1N4BL3AP6FC287063
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638264685&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2016 Nissan Altima 3.5 SL w/ 3.5 Technology Package;18,989;54,633;1N4BL3AP6GC185926
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=636347585&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;17,695;96,805;1N4BL3AP3EC297516
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=624491400&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2017 Nissan Altima 3.5 SL;20,995;68,405;1N4BL3AP5HC490156
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637705832&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2016 Nissan Altima 3.5 SL;19,995;0;1N4BL3AP1GC137251
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=628990066&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=spotlight;Used 2017 Nissan Altima 3.5 SL;19,981;77,250;1N4BL3AP0HC158982
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638431754&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2015 Nissan Altima 3.5 SL;19,267;76,515;1N4BL3AP2FC127164
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=632959043&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2017 Nissan Altima 3.5 SL w/ 3.5SL Technology Package;15,500;91,569;1N4BL3AP3HC281076
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=639254392&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2016 Nissan Altima 3.5 SL;23,961;53,529;1N4BL3AP7GC124424
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=623675405&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2015 Nissan Altima 3.5 SL;14,995;99,938;1N4BL3AP7FC482654
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=635324480&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=125&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D125&clickType=listing;Used 2013 Nissan Altima 3.5 SL;12,090;109,624;1N4BL3AP8DC106476
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=628494110&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=spotlight;Used 2015 Nissan Altima 3.5 SL;15,000;141,942;1N4BL3AP2FC584086
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=636398565&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=spotlight;Used 2015 Nissan Altima 3.5 SL;15,562;96,135;1N4BL3AP4FC573753
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=634567207&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2015 Nissan Altima 3.5 SL;14,800;100,770;1N4BL3AP4FC123603
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=623699224&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2017 Nissan Altima 3.5 SL w/ 3.5SL Technology Package;16,495;71,611;1N4BL3AP0HC257785
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=628975325&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2017 Nissan Altima 3.5 SL;19,950;68,948;1N4BL3AP1HC211317
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=636971229&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=spotlight;Used 2015 Nissan Altima 3.5 SL;17,995;46,777;1N4BL3AP5FC171806
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=634764921&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2015 Nissan Altima 3.5 SL;12,500;110,725;1N4BL3AP6FC258582
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=629449955&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2018 Nissan Altima 3.5 SL;27,980;40,090;1N4BL3AP5JC138281
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=633148357&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2015 Nissan Altima 3.5 SL;9,990;163,278;1N4BL3AP9FC494160
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=633192924&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2013 Nissan Altima 3.5 SL w/ Technology Pkg;16,400;82,612;1N4BL3AP0DC275648
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637506248&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2015 Nissan Altima 3.5 SL;14,995;119,760;1N4BL3AP2FC487356
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=633677269&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2016 Nissan Altima 3.5 SL;18,788;71,926;1N4BL3AP5GC113020
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=639472411&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2014 Nissan Altima 3.5 SL w/ Technology Package;15,995;92,384;1N4BL3APXEN237432
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=638706226&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2015 Nissan Altima 3.5 SL;18,995;46,295;1N4BL3AP6FC475937
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=621901258&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2015 Nissan Altima 3.5 SL;14,995;105,044;1N4BL3APXFC150224
https://www.autotrader.com/cars-for-sale/vehicledetails.xhtml?listingId=637738644&allListingType=all-cars&makeCodeList=NISSAN&modelCodeList=ALTIMA&city=Rochester&state=NY&zip=14626&location=&searchRadius=0&marketExtension=include&startYear=2013&endYear=2018&trimCodeList=ALTIMA%7C3.5%20SL&isNewSearch=false&showAccelerateBanner=false&sortBy=relevance&numRecords=25&firstRecord=150&dma=&referrer=%2Fcars-for-sale%2Fall-cars%2Fnissan%2Faltima%2Frochester-ny-14626%3Fdma%3D%26searchRadius%3D0%26location%3D%26marketExtension%3Dinclude%26startYear%3D2013%26endYear%3D2018%26trimCodeList%3DALTIMA%257C3.5%2520SL%26isNewSearch%3Dfalse%26showAccelerateBanner%3Dfalse%26sortBy%3Drelevance%26numRecords%3D25%26firstRecord%3D150&clickType=listing;Used 2016 Nissan Altima 3.5 SL;18,900;80,782;1N4BL3AP2GC115064
